,Cycle,Branch,State,Pollster,Grade,Population,Clinton_adj_poll,Trump_adj_poll
2518,2016,President,Louisiana,Google Consumer Surveys,B,lv,27.985129999999998,60.39528000000001
2519,2016,President,California,Greenberg Quinlan Rosner/American Viewpoint,B+,lv,55.000319999999995,30.8504
2520,2016,President,Louisiana,Ipsos,A-,lv,37.52554,49.81423
2521,2016,President,Virginia,Google Consumer Surveys,B,lv,43.42172,37.654790000000006
2522,2016,President,California,Google Consumer Surveys,B,lv,50.679140000000004,34.5405
2523,2016,President,U.S.,CVOTER International,C+,lv,47.91707,42.87303
2524,2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,rv,43.17259,47.50455
2525,2016,President,Florida,Gravis Marketing,B-,rv,46.3994,43.02721
2526,2016,President,Michigan,Google Consumer Surveys,B,lv,42.58294,37.705999999999996
2527,2016,President,Ohio,Ipsos,A-,lv,42.73765,46.33293
2528,2016,President,Louisiana,JMC Enterprises,C,lv,35.51064,53.45286
2529,2016,President,Missouri,Ipsos,A-,lv,45.1172,42.4548
2530,2016,President,New Jersey,Google Consumer Surveys,B,lv,43.40804,41.63445
2531,2016,President,North Carolina,Ipsos,A-,lv,48.4836,44.238859999999995
2532,2016,President,Indiana,Ipsos,A-,lv,34.419309999999996,54.5806
2533,2016,President,U.S.,Ipsos,A-,lv,42.805240000000005,38.48072
2534,2016,President,U.S.,Gravis Marketing,B-,rv,50.816559999999996,50.04035
2535,2016,President,Florida,Ipsos,A-,lv,48.58527,45.69451
2536,2016,President,U.S.,YouGov,B,rv,43.94715,41.97129
2537,2016,President,Kansas,Google Consumer Surveys,B,lv,47.32724,35.993390000000005
2538,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.03617,43.021609999999995
2539,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.15191,45.430859999999996
2540,2016,President,California,Ipsos,A-,lv,62.68561,27.812890000000003
2541,2016,President,U.S.,CVOTER International,C+,lv,47.79168,42.50428
2542,2016,President,U.S.,Selzer & Company,A+,lv,51.755340000000004,36.313109999999995
2543,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.31237,43.091409999999996
2544,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.571529999999996,38.81235
2545,2016,President,U.S.,Ipsos,A-,lv,43.085029999999996,38.9031
2546,2016,President,Iowa,Google Consumer Surveys,B,lv,41.11078,41.65015
2547,2016,President,Colorado,Ipsos,A-,lv,41.32045,40.102309999999996
2548,2016,President,Georgia,Google Consumer Surveys,B,lv,32.99491,52.217690000000005
2549,2016,President,U.S.,Public Policy Polling,B+,v,43.74216,41.82866
2550,2016,President,Nebraska,Google Consumer Surveys,B,lv,31.7613,47.32448
2551,2016,President,Pennsylvania,Ipsos,A-,lv,45.00674,46.63142
2552,2016,President,Wisconsin,Google Consumer Surveys,B,lv,48.31198,37.625479999999996
2553,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.02726,45.38929
2554,2016,President,U.S.,CVOTER International,C+,lv,47.51702,42.86022
2555,2016,President,Tennessee,Ipsos,A-,lv,34.74992,44.5089
2556,2016,President,Connecticut,Google Consumer Surveys,B,lv,51.2715,35.779740000000004
2557,2016,President,U.S.,Ipsos,A-,lv,42.77531,39.32241
2558,2016,President,New Jersey,Ipsos,A-,lv,48.18272,35.30133
2559,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.28586,44.93201
2560,2016,President,Michigan,Ipsos,A-,lv,40.681459999999994,42.59489
2561,2016,President,Minnesota,Ipsos,A-,lv,40.95401,35.28642
2562,2016,President,Massachusetts,Ipsos,A-,lv,51.75731,31.497759999999996
2563,2016,President,Washington,Google Consumer Surveys,B,lv,48.082240000000006,35.83532
2564,2016,President,Virginia,Ipsos,A-,lv,46.83856,37.51344
2565,2016,President,Wisconsin,Emerson College,B,lv,44.65804,36.106809999999996
2566,2016,President,Kentucky,Google Consumer Surveys,B,lv,42.03202,48.65057
2567,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.11042,42.02386
2568,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,40.29373,42.88147
2569,2016,President,Michigan,Mitchell Research & Communications,D,lv,44.24069,36.40319
2570,2016,President,South Carolina,Google Consumer Surveys,B,lv,34.05234,48.0111
2571,2016,President,Alabama,Ipsos,A-,lv,35.75131,56.1875
2572,2016,President,U.S.,George Washington University (Battleground),B,lv,44.73498,43.842909999999996
2573,2016,President,Idaho,Google Consumer Surveys,B,lv,30.89204,50.11307
2574,2016,President,Ohio,Ipsos,A-,lv,44.43152,40.01859
2575,2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.21369,44.06139
2576,2016,President,Washington,Ipsos,A-,lv,44.50828,35.15574
2577,2016,President,Ohio,YouGov,B,lv,43.61419,39.367129999999996
2578,2016,President,U.S.,Suffolk University,B+,lv,48.52776,40.12393
2579,2016,President,Georgia,Opinion Savvy/InsiderAdvantage,C-,lv,39.676590000000004,44.059309999999996
2580,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.22996,45.0996
2581,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.1764,42.02952
2582,2016,President,U.S.,CVOTER International,C+,lv,46.88095,43.47429
2583,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.1094,45.142140000000005
2584,2016,President,Connecticut,Ipsos,A-,lv,49.305890000000005,38.79615
2585,2016,President,U.S.,Monmouth University,A+,rv,43.04733,39.25823
2586,2016,President,California,Ipsos,A-,lv,60.70179,26.12325
2587,2016,President,Ohio,Google Consumer Surveys,B,lv,36.466359999999995,43.90155
2588,2016,President,U.S.,Ipsos,A-,lv,41.86633,39.23574
2589,2016,President,Mississippi,Google Consumer Surveys,B,lv,23.89668,61.9749
2590,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.25105,44.14233
2591,2016,President,New York,Google Consumer Surveys,B,lv,44.75816,37.30276
2592,2016,President,U.S.,Google Consumer Surveys,B,lv,43.34185,41.32761
2593,2016,President,Texas,SurveyUSA,A,lv,40.33014,45.73233
2594,2016,President,Nevada,Google Consumer Surveys,B,lv,38.490590000000005,45.28559
2595,2016,President,U.S.,CVOTER International,C+,lv,47.44512,43.55615
2596,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.413540000000005,44.98417
2597,2016,President,Arizona,Merrill Poll,B,lv,37.40892,40.03252
2598,2016,President,Georgia,Ipsos,A-,lv,40.830999999999996,47.120740000000005
2599,2016,President,Pennsylvania,Ipsos,A-,lv,49.45995,43.99151
2600,2016,President,Texas,Google Consumer Surveys,B,lv,37.821090000000005,47.89694
2601,2016,President,New York,Emerson College,B,lv,52.39552,35.703379999999996
2602,2016,President,U.S.,YouGov,B,rv,45.83613,41.99392
2603,2016,President,Kentucky,Ipsos,A-,lv,40.37223,48.72345
2604,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.35886,40.26842
2605,2016,President,Alabama,Google Consumer Surveys,B,lv,24.872889999999998,65.31694
2606,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.26852,43.1818
2607,2016,President,Illinois,Google Consumer Surveys,B,lv,42.27261,37.670759999999994
2608,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.29984,42.201570000000004
2609,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.07574,44.48279
2610,2016,President,Ohio,Ipsos,A-,lv,46.77687,41.34166
2611,2016,President,Minnesota,Google Consumer Surveys,B,lv,45.7896,33.56694
2612,2016,President,U.S.,CVOTER International,C+,lv,48.23868,44.50747
2613,2016,President,Tennessee,Google Consumer Surveys,B,lv,33.071090000000005,55.1442
2614,2016,President,Wisconsin,Ipsos,A-,lv,36.95758,38.100359999999995
2615,2016,President,Massachusetts,Google Consumer Surveys,B,lv,58.332080000000005,31.690579999999997
2616,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.33443,40.220909999999996
2617,2016,President,Arizona,Ipsos,A-,lv,42.39438,46.87519
2618,2016,President,Maryland,Google Consumer Surveys,B,lv,51.26988,34.72237
2619,2016,President,Wisconsin,Gravis Marketing,B-,rv,49.98172,44.17822
2620,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.85021,43.670390000000005
2621,2016,President,Florida,Ipsos,A-,lv,49.30492,43.24172
2622,2016,President,U.S.,Ipsos,A-,lv,41.26225,39.14464
2623,2016,President,U.S.,Morning Consult,,rv,43.24824,40.61972
2624,2016,President,North Carolina,Google Consumer Surveys,B,lv,40.95986,45.73928
2625,2016,President,Virginia,Google Consumer Surveys,B,lv,45.83305,38.49842
2626,2016,President,U.S.,Zogby Interactive/JZ Analytics,C-,lv,42.6973,39.97282
2627,2016,President,Colorado,Google Consumer Surveys,B,lv,46.4715,32.75114
2628,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.45472,41.472429999999996
2629,2016,President,Florida,Associated Industries of Florida,,lv,48.481640000000006,39.45675
2630,2016,President,Florida,Ipsos,A-,lv,48.35996,43.42736
2631,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.44078,41.42537
2632,2016,President,U.S.,Ipsos,A-,lv,42.85164,37.34995
2633,2016,President,Florida,Google Consumer Surveys,B,lv,38.71924,48.37935
2634,2016,President,North Carolina,Ipsos,A-,lv,47.451,45.12895
2635,2016,President,U.S.,CNN/Opinion Research Corp.,A-,rv,53.45103,41.75056
2636,2016,President,U.S.,CVOTER International,C+,lv,48.36721,44.29354
2637,2016,President,New Jersey,Google Consumer Surveys,B,lv,45.28945,37.7713
2638,2016,President,Georgia,Google Consumer Surveys,B,lv,34.52414,53.20881
2639,2016,President,Oklahoma,Google Consumer Surveys,B,lv,33.90925,48.64219
2640,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.37989,40.30357
2641,2016,President,Arizona,Google Consumer Surveys,B,lv,44.64397,40.99985
2642,2016,President,Oregon,Google Consumer Surveys,B,lv,45.23315,34.582229999999996
2643,2016,President,North Carolina,Elon University,B+,rv,44.68796,42.99425
2644,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.52975,42.024359999999994
2645,2016,President,Missouri,Google Consumer Surveys,B,lv,44.49323,41.382529999999996
2646,2016,President,Montana,Google Consumer Surveys,B,lv,37.1504,42.96717
2647,2016,President,Arkansas,Google Consumer Surveys,B,lv,30.22496,50.43978
2648,2016,President,Michigan,Google Consumer Surveys,B,lv,42.10434,38.75878
2649,2016,President,U.S.,CVOTER International,C+,lv,48.398740000000004,44.4587
2650,2016,President,Oregon,Ipsos,A-,lv,42.54981,40.71865
2651,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.41877,40.37693
2652,2016,President,Michigan,Ipsos,A-,lv,42.1956,44.36148
2653,2016,President,Maine,Critical Insights,C,lv,41.423590000000004,35.71584
2654,2016,President,U.S.,CVOTER International,C+,lv,46.95086,46.23376
2655,2016,President,U.S.,Ipsos,A-,lv,41.85118,38.24542
2656,2016,President,California,Google Consumer Surveys,B,lv,51.272059999999996,35.987829999999995
2657,2016,President,Indiana,Google Consumer Surveys,B,lv,41.88579,38.9645
2658,2016,President,Georgia,Landmark Communications,B,lv,39.0567,42.49348
2659,2016,President,U.S.,The Times-Picayune/Lucid,,lv,46.40225,40.33252
2660,2016,President,New Mexico,Google Consumer Surveys,B,lv,44.15963,35.65305
2661,2016,President,U.S.,USC Dornsife/LA Times,,lv,47.10403,41.52758
2662,2016,President,Iowa,Google Consumer Surveys,B,lv,47.74253,42.2163
2663,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,43.47505,43.72348
2664,2016,President,Maryland,Ipsos,A-,lv,52.27948,31.12071
2665,2016,President,Louisiana,Google Consumer Surveys,B,lv,33.51262,55.355740000000004
2666,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,45.13125,44.29313
2667,2016,President,Virginia,Roanoke College,C+,lv,37.69551,39.49666
2668,2016,President,New Jersey,Ipsos,A-,lv,45.9525,35.101040000000005
2669,2016,President,Nebraska,Google Consumer Surveys,B,lv,39.48949,39.79445
2670,2016,President,U.S.,CVOTER International,C+,lv,47.38615,45.999320000000004
2671,2016,President,U.S.,YouGov,B,rv,43.72939,40.02017
2672,2016,President,U.S.,The Times-Picayune/Lucid,,lv,45.47306,42.515209999999996
2673,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.95234,41.76005
2674,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.581759999999996,42.29979
2675,2016,President,U.S.,Ipsos,A-,lv,42.14796,37.33352
2676,2016,President,Washington,Google Consumer Surveys,B,lv,50.512859999999996,33.666779999999996
2677,2016,President,U.S.,CVOTER International,C+,lv,46.12056,46.25401
2678,2016,President,U.S.,Ipsos,A-,lv,42.548559999999995,39.41271
2679,2016,President,Wisconsin,Google Consumer Surveys,B,lv,47.3334,36.004490000000004
2680,2016,President,Kentucky,Google Consumer Surveys,B,lv,40.09352,44.33358
2681,2016,President,Ohio,Google Consumer Surveys,B,lv,36.31774,43.14192
2682,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.61572,41.43659
2683,2016,President,New York,Google Consumer Surveys,B,lv,49.05955,38.586009999999995
2684,2016,President,U.S.,IBD/TIPP,A-,rv,48.74173,42.95834
2685,2016,President,Kansas,Google Consumer Surveys,B,lv,41.78464,39.78501
2686,2016,President,Arizona,Ipsos,A-,lv,37.924659999999996,48.38399999999999
2687,2016,President,U.S.,CVOTER International,C+,lv,45.93444,46.10532
2688,2016,President,U.S.,Ipsos,A-,lv,41.469609999999996,39.98494
2689,2016,President,U.S.,Google Consumer Surveys,B,lv,42.54616,42.26178
2690,2016,President,Virginia,Ipsos,A-,lv,44.15309,40.34463
2691,2016,President,U.S.,Ipsos,A-,lv,41.15603,40.68121
2692,2016,President,Florida,Google Consumer Surveys,B,lv,38.22061,48.508179999999996
2693,2016,President,South Carolina,Google Consumer Surveys,B,lv,36.56992,48.32138
2694,2016,President,Connecticut,Google Consumer Surveys,B,lv,48.715720000000005,36.44801
2695,2016,President,U.S.,USC Dornsife/LA Times,,lv,46.24535,41.77433
2696,2016,President,Florida,CNN/Opinion Research Corp.,A-,rv,48.81951,43.813159999999996
2697,2016,President,Minnesota,Google Consumer Surveys,B,lv,44.16192,34.1104
2698,2016,President,U.S.,Ipsos,A-,lv,42.63642,38.67922
2699,2016,President,U.S.,CVOTER International,C+,lv,46.64438,45.40097
2700,2016,President,Texas,Google Consumer Surveys,B,lv,41.41243,45.99142
2701,2016,President,U.S.,Ipsos,A-,lv,41.868970000000004,39.8268
2702,2016,President,U.S.,Google Consumer Surveys,B,lv,41.815540000000006,39.201240000000006
2703,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.49807,40.55916
2704,2016,President,Virginia,Google Consumer Surveys,B,lv,43.36882,37.82578
2705,2016,President,U.S.,Ipsos,A-,lv,41.17585,38.57351
2706,2016,President,U.S.,CVOTER International,C+,lv,46.20854,45.28068
2707,2016,President,U.S.,Ipsos,A-,lv,41.6849,38.88964
2708,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.661429999999996,42.37594
2709,2016,President,U.S.,American Research Group,C+,rv,45.82776,47.20995
2710,2016,President,North Carolina,Google Consumer Surveys,B,lv,39.89734,46.15858
2711,2016,President,New Jersey,Google Consumer Surveys,B,lv,45.05251,40.6913
2712,2016,President,U.S.,SurveyMonkey,C-,lv,45.719570000000004,41.09986
2713,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.85604,42.72487
2714,2016,President,U.S.,Ipsos,A-,lv,41.39175,41.83352
2715,2016,President,North Carolina,Ipsos,A-,lv,46.28855,46.59472
2716,2016,President,U.S.,Ipsos,A-,lv,42.54972,39.28017
2717,2016,President,California,Google Consumer Surveys,B,lv,51.17346,34.801429999999996
2718,2016,President,U.S.,Ipsos,A-,lv,44.80124,37.30665
2719,2016,President,U.S.,Ipsos,A-,lv,43.137409999999996,37.59637
2720,2016,President,U.S.,Ipsos,A-,lv,41.36327,40.81021
2721,2016,President,U.S.,Ipsos,A-,lv,44.46505,39.46707
2722,2016,President,Michigan,Ipsos,A-,lv,42.62685,43.95858
2723,2016,President,Arizona,Google Consumer Surveys,B,lv,42.31733,35.96852
2724,2016,President,Illinois,Google Consumer Surveys,B,lv,41.99398,37.218990000000005
2725,2016,President,Indiana,Google Consumer Surveys,B,lv,38.92188,44.83037
2726,2016,President,Colorado,Google Consumer Surveys,B,lv,47.83324,33.14737
2727,2016,President,Colorado,Ipsos,A-,lv,40.55921,39.38944
2728,2016,President,U.S.,Ipsos,A-,lv,43.841229999999996,37.7365
2729,2016,President,Alabama,Google Consumer Surveys,B,lv,25.98198,63.60406999999999
2730,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.54395,41.9576
2731,2016,President,Maryland,Google Consumer Surveys,B,lv,55.572359999999996,30.723329999999997
2732,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.47593,43.089209999999994
2733,2016,President,U.S.,Ipsos,A-,lv,43.0545,41.167559999999995
2734,2016,President,Oregon,Google Consumer Surveys,B,lv,52.06794,35.89933
2735,2016,President,U.S.,CVOTER International,C+,lv,46.33855,45.62048
2736,2016,President,Missouri,Google Consumer Surveys,B,lv,42.66881,43.61077
2737,2016,President,U.S.,Ipsos,A-,lv,40.1634,42.2665
2738,2016,President,U.S.,Gravis Marketing,B-,rv,50.38985,48.70797
2739,2016,President,Michigan,Google Consumer Surveys,B,lv,40.56823,42.04488
2740,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.45053,43.360459999999996
2741,2016,President,U.S.,YouGov,B,rv,46.65634,44.01337
2742,2016,President,Pennsylvania,Google Consumer Surveys,B,lv,44.15115,41.66928
2743,2016,President,U.S.,NBC News/Wall Street Journal,A-,rv,48.813179999999996,42.85583
2744,2016,President,Tennessee,Google Consumer Surveys,B,lv,31.49294,50.92651
2745,2016,President,Iowa,Google Consumer Surveys,B,lv,44.68824,37.93145
2746,2016,President,Massachusetts,Google Consumer Surveys,B,lv,57.50779,31.77672
2747,2016,President,U.S.,Morning Consult,,rv,45.17194,40.69464
2748,2016,President,U.S.,USC Dornsife/LA Times,,lv,45.42588,42.16641
2749,2016,President,West Virginia,Orion Strategies,B-,lv,23.797710000000002,60.96923
2750,2016,President,Wisconsin,Google Consumer Surveys,B,lv,49.24603,37.00656
2751,2016,President,U.S.,Ipsos,A-,lv,43.12959,39.19236
2752,2016,President,U.S.,Ipsos,A-,lv,42.8791,38.70055
2753,2016,President,U.S.,Ipsos,A-,lv,44.374340000000004,38.694320000000005
2754,2016,President,New Hampshire,University of Massachusetts Lowell,B,rv,43.88165,41.56755
2755,2016,President,U.S.,CVOTER International,C+,lv,47.5275,44.09391
2756,2016,President,U.S.,USC Dornsife/LA Times,,lv,44.47981,43.160470000000004
2757,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.5221,39.60734
2758,2016,President,Georgia,Google Consumer Surveys,B,lv,34.10197,50.82857
2759,2016,President,U.S.,YouGov,B,rv,45.31447,43.712590000000006
2760,2016,President,Washington,Google Consumer Surveys,B,lv,49.99674,37.02578
2761,2016,President,U.S.,Ipsos,A-,lv,44.08464,37.12077
2762,2016,President,U.S.,The Times-Picayune/Lucid,,lv,43.52776,42.01962
2763,2016,President,Texas,Google Consumer Surveys,B,lv,40.02802,47.66959
2764,2016,President,Pennsylvania,Harper Polling,B-,lv,42.35798,40.19485
2765,2016,President,U.S.,USC Dornsife/LA Times,,lv,43.93398,43.462340000000005
2766,2016,President,Ohio,Google Consumer Surveys,B,lv,37.93213,44.25573
2767,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.53467,40.98587
2768,2016,President,New York,Google Consumer Surveys,B,lv,46.31335,36.682559999999995
2769,2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.15664,44.19529
2770,2016,President,U.S.,Ipsos,A-,lv,46.09665,36.43079
2771,2016,President,U.S.,The Times-Picayune/Lucid,,lv,44.565670000000004,41.903859999999995
2772,2016,President,U.S.,Ipsos,A-,lv,46.00243,36.538309999999996
2773,2016,President,U.S.,CBS News/New York Times,A-,rv,49.56812,43.021159999999995
2774,2016,President,Missouri,Fort Hays State University,C-,a,38.07117,45.88387
